TIMESTAMP,X,Y,Z,ACTIVITY
14:15:13.8890,3.17708206176758,-9.15302085876465,-0.098241344094276,stationary
14:15:13.9490,3.84655451774597,-9.28609561920166,0.96896892786026,stationary
14:15:14.0310,4.60130882263184,-8.96999359130859,1.08759558200836,stationary
14:15:14.0950,3.30316305160522,-9.45578765869141,0.422730207443237,stationary
14:15:14.1480,2.22119188308716,-8.10841083526611,0.218305721879005,stationary
14:15:14.2370,1.68934655189514,-8.97903537750244,-0.274676144123077,stationary
14:15:14.2950,2.92604994773865,-10.3111724853516,-0.656368255615234,stationary
14:15:14.3500,3.80551147460937,-9.26947402954102,0.204136177897453,stationary
14:15:14.4280,4.97915935516357,-9.25199508666992,-1.47472143173218,stationary
14:15:14.4990,4.23119020462036,-8.13969707489014,-2.81943297386169,stationary
14:15:14.5550,3.18459296226501,-8.97441005706787,-2.35701727867126,stationary
14:15:14.6290,2.48009300231934,-9.54041862487793,-0.945900678634644,stationary
14:15:14.6889,3.13615012168884,-9.33079814910889,-1.97274887561798,stationary
14:15:14.7450,3.84112119674683,-9.07415294647217,-3.29490208625793,stationary
14:15:14.8370,3.29996466636658,-8.24589157104492,-1.74438428878784,stationary
14:15:14.8910,3.14977717399597,-10.2302331924438,-0.91574501991272,stationary
14:15:14.9560,3.90255403518677,-8.76952648162842,-3.22390723228455,stationary
14:15:15.0260,3.0649402141571,-7.94328355789185,-3.21924924850464,stationary
14:15:15.0850,5.02564668655396,-8.80700588226318,-1.89043366909027,stationary
14:15:15.1650,4.5179443359375,-9.14840984344482,-2.00826263427734,stationary
14:15:15.2230,2.74237442016602,-8.28514766693115,-2.33543133735657,stationary
14:15:15.2849,3.77111625671387,-8.67737579345703,-2.16533660888672,stationary
14:15:15.3630,4.2571268081665,-9.28004741668701,-2.02480483055115,stationary
14:15:15.4230,3.63937187194824,-8.94388580322266,-1.87693798542023,stationary
14:15:15.4850,3.86664390563965,-8.78354549407959,-2.03558683395386,stationary
14:15:15.5639,3.57017874717712,-8.90303516387939,-1.91256415843964,stationary
14:15:15.6230,3.5815863609314,-9.0925464630127,-1.79588139057159,stationary
14:15:15.6830,3.93086051940918,-8.86790561676025,-1.82610189914703,stationary
14:15:15.7630,3.63183665275574,-8.74541473388672,-1.89658343791962,stationary
14:15:15.8230,3.89928102493286,-8.98230075836182,-2.12343049049377,stationary
14:15:15.8830,3.76180148124695,-8.69655323028564,-2.15494060516357,stationary
14:15:15.9640,4.10642337799072,-8.975417137146,-1.81081879138947,stationary
14:15:16.0220,3.74408674240112,-8.83644390106201,-1.84929418563843,stationary
14:15:16.0830,2.45144605636597,-9.55651187896729,-2.25158786773682,stationary
14:15:16.1670,2.28566908836365,-8.6793212890625,-2.56623387336731,stationary
14:15:16.2230,4.11302328109741,-8.81190204620361,-2.33239269256592,stationary
