TIMESTAMP,X,Y,Z
2019-10-08 15:30:04.0660,-1.21311509609222,1.5529260635376,10.7756023406982
2019-10-08 15:30:04.1340,0.140117183327675,1.60500860214233,8.63947772979736
2019-10-08 15:30:04.2130,0.274914860725403,1.84657895565033,9.82222080230713
2019-10-08 15:30:04.2950,0.505592107772827,1.75727880001068,10.1072015762329
2019-10-08 15:30:04.3790,-0.292168885469437,1.64923167228699,9.92282772064209
2019-10-08 15:30:04.3800,-0.0844692960381508,1.76321959495544,9.34377098083496
2019-10-08 15:30:04.4540,-0.627589583396912,1.68444800376892,9.50359725952148
2019-10-08 15:30:04.5340,-0.407243013381958,1.63077914714813,9.56805992126465
2019-10-08 15:30:04.6150,-0.377329230308533,1.65572106838226,9.65549564361572
2019-10-08 15:30:04.6939,-0.209253937005997,1.78656232357025,9.48369979858398
2019-10-08 15:30:04.7760,0.422100186347961,1.84248065948486,9.58981037139893
2019-10-08 15:30:04.7770,-0.539738237857819,1.79931163787842,9.76704788208008
2019-10-08 15:30:04.8580,0.152653828263283,1.92068994045258,9.70049095153809
2019-10-08 15:30:04.9350,-0.319354683160782,1.83367526531219,9.66319847106934
2019-10-08 15:30:05.0120,0.0935265570878983,1.85808265209198,9.51133441925049
2019-10-08 15:30:05.0950,-0.324270248413086,1.72894740104675,9.62288475036621
2019-10-08 15:30:05.1710,-0.238414332270622,1.84237897396088,9.38240909576416
2019-10-08 15:30:05.1719,-0.262424319982529,1.81952834129334,9.41644382476807
2019-10-08 15:30:05.2510,-0.487371563911438,1.82453799247742,9.78492546081543
2019-10-08 15:30:05.3310,-0.313632905483246,1.96927034854889,9.65659713745117
2019-10-08 15:30:05.4100,-0.393222808837891,1.96910488605499,9.68052864074707
2019-10-08 15:30:05.4960,-0.292670518159866,1.84171664714813,9.66164875030518
2019-10-08 15:30:05.5750,0.0567861944437027,1.84072709083557,9.60759735107422
2019-10-08 15:30:05.5750,-0.0193419940769672,1.90800487995148,9.29129505157471
2019-10-08 15:30:05.6520,-0.108985841274261,2.04985761642456,9.53544044494629
2019-10-08 15:30:05.7320,-0.183211088180542,2.03830718994141,9.63994026184082
2019-10-08 15:30:05.8110,-0.218831986188889,1.89910840988159,9.837327003479
2019-10-08 15:30:05.8900,-0.136074960231781,1.98203575611115,9.72373294830322
2019-10-08 15:30:05.9710,-0.0482783727347851,2.05583524703979,9.38631057739258
2019-10-08 15:30:06.0520,-0.6859530210495,2.26800870895386,9.065260887146
2019-10-08 15:30:06.0520,-0.713523805141449,2.37280559539795,9.96174240112305
2019-10-08 15:30:06.1310,-0.53855836391449,2.52010869979858,9.33494281768799
2019-10-08 15:30:06.2130,-0.34777045249939,2.61401987075806,8.90031623840332
2019-10-08 15:30:06.2930,-0.818923056125641,2.54404592514038,9.56351089477539
2019-10-08 15:30:06.3680,-0.664697229862213,2.73587083816528,9.33173084259033
2019-10-08 15:30:06.4510,-0.511236071586609,2.62874555587769,9.43572235107422
2019-10-08 15:30:06.4520,-0.900946021080017,2.29686689376831,10.5427684783936
2019-10-08 15:30:06.5320,-0.347021579742432,2.01646089553833,10.4680423736572
2019-10-08 15:30:06.6120,-0.217140287160873,1.59906959533691,9.35951232910156
2019-10-08 15:30:06.6899,1.58326530456543,2.18799209594727,7.91520643234253
2019-10-08 15:30:06.7700,0.97155773639679,1.80644726753235,9.63974380493164
2019-10-08 15:30:06.8510,0.620604932308197,2.40660858154297,8.31848049163818
2019-10-08 15:30:06.8520,1.05171918869019,2.10934638977051,9.02161502838135
2019-10-08 15:30:06.9280,0.366817235946655,2.04718637466431,8.99489784240723
2019-10-08 15:30:07.0060,0.550357520580292,2.31858539581299,7.39042520523071
2019-10-08 15:30:07.0850,-0.361674070358276,1.9084221124649,6.38734531402588
2019-10-08 15:30:07.1660,-1.71399569511414,1.52210366725922,11.7909069061279
2019-10-08 15:30:07.2470,0.0528401732444763,1.54306650161743,15.4423789978027
2019-10-08 15:30:07.2480,-1.86431348323822,1.04116892814636,11.8137130737305
2019-10-08 15:30:07.3290,0.645217955112457,1.41449856758118,11.0119590759277
2019-10-08 15:30:07.4089,-0.0079822763800621,1.39495968818665,8.46670341491699
2019-10-08 15:30:07.4850,0.437235474586487,0.903872311115265,8.04481792449951
2019-10-08 15:30:07.5659,-0.248871505260468,0.645016014575958,10.8912973403931
2019-10-08 15:30:07.6450,-0.686784327030182,1.67065465450287,8.40493392944336
2019-10-08 15:30:07.6450,0.580459952354431,2.35082340240479,9.09938621520996
2019-10-08 15:30:07.7280,-0.27631476521492,1.00621259212494,11.1589126586914
2019-10-08 15:30:07.8090,-0.606829583644867,1.35591411590576,9.62495613098145
2019-10-08 15:30:07.8860,0.0235553756356239,1.64658296108246,9.15417289733887
2019-10-08 15:30:07.9630,0.218965575098991,1.57197642326355,10.3392028808594
2019-10-08 15:30:08.0450,0.539076685905457,1.67857015132904,9.91810512542725
2019-10-08 15:30:08.0460,0.296709895133972,1.51522445678711,9.43757820129395
2019-10-08 15:30:08.1470,0.0588701516389847,1.38382768630981,9.30666160583496
2019-10-08 15:30:08.2230,-0.157713204622269,1.37914454936981,9.62989044189453
2019-10-08 15:30:08.3050,-0.0686416625976563,1.52638566493988,9.72833156585693
2019-10-08 15:30:08.3820,-0.0737608820199966,1.52879464626312,9.85414886474609
2019-10-08 15:30:08.3830,-0.125044360756874,1.50849723815918,9.66113471984863
2019-10-08 15:30:08.4640,-0.0826613679528236,1.42392432689667,9.56490993499756
2019-10-08 15:30:08.5440,-0.180861577391624,1.47780132293701,9.64278984069824
