TIMESTAMP,X,Y,Z
276863617812707,-5.93775177001953,-6.73172998428345,2.94336581230164
276863637732707,-5.57593774795532,-6.30984592437744,4.96906042098999
276863657652707,-6.02014446258545,-6.06053352355957,4.67205905914307
276863677572707,-6.34368944168091,-6.23306131362915,4.2936429977417
276863697492707,-6.30042219161987,-6.34327268600464,4.09242296218872
276863717412707,-6.14683151245117,-6.35264492034912,3.93398523330688
276863737332707,-6.07593536376953,-6.25639486312866,4.08174848556519
276863757252707,-6.10639476776123,-6.21766948699951,4.28219127655029
276863777172707,-6.1561598777771,-6.33713340759277,4.22881364822388
276863797092707,-6.16248750686646,-6.38469362258911,3.9168267250061
276863817012707,-6.07228469848633,-6.22612714767456,3.93049621582031
276863836932707,-6.08343839645386,-6.12028980255127,3.88669681549072
276863856852707,-6.21042680740356,-6.04321479797363,3.68485832214355
276863876772707,-6.40015983581543,-5.92779016494751,3.57401204109192
276863896692707,-6.44509887695313,-5.7692232131958,3.23807954788208
276863916612707,-6.50451707839966,-5.74008464813232,2.38013911247253
276863936532707,-6.60254669189453,-5.84037494659424,2.32197260856628
276863956452707,-6.3530707359314,-5.63866472244263,2.86722826957703
276863976372707,-6.18564558029175,-5.73416137695313,2.4786159992218
276863996292707,-6.19679880142212,-6.14603805541992,2.25762128829956
276864016212707,-6.17899370193481,-6.50039196014404,2.2473452091217
276864036132707,-4.98353004455566,-6.55274534225464,1.80605363845825
276864056063592,-3.78806805610657,-6.82560682296753,1.30250370502472
276864076000207,-4.08881092071533,-8.69954586029053,1.12939894199371
276864095936769,-3.94551873207092,-8.86694717407227,1.03291916847229
276864115873384,-3.54642367362976,-8.72755432128906,1.08011162281036
276864135809946,-3.76028990745544,-9.32159042358398,1.89834332466126
276864155746561,-4.84292030334473,-9.4314661026001,2.02216053009033
276864175683123,-5.60217714309692,-9.64200973510742,1.4276180267334
276864195619686,-5.20790910720825,-9.90528392791748,-0.426448285579681
276864215556301,-5.84650468826294,-9.43033504486084,-1.86386609077454
276864235492863,-4.28423118591309,-9.35325908660889,-0.370376259088516
276864255429478,-3.04050445556641,-8.99335861206055,0.826191484928131
276864275366040,-2.81516242027283,-9.67847442626953,0.126289650797844
