  ID,EXPERIMENT,SENSOR,TIMESTAMP,X,Y,Z
208,1,android.sensor.accelerometer,19:11.2,0.682844698,0.678350151,9.76308918
209,1,android.sensor.accelerometer,19:11.2,3.303710938,-19.71877289,-51.98965454
210,1,android.sensor.accelerometer,19:11.2,0.687742651,0.670012355,9.765928268
211,1,android.sensor.accelerometer,19:11.2,-1.06E-05,0.000349124,0.000583568
212,1,android.sensor.accelerometer,19:11.3,2.050033569,-20.46126175,-51.89823151
213,1,android.sensor.accelerometer,19:11.3,0.681789577,0.664972723,9.757043839
214,1,android.sensor.accelerometer,19:11.3,-0.000186662,0.000349041,0.000147151
215,1,android.sensor.accelerometer,19:11.4,2.052505493,-20.01488113,-52.66040802
216,1,android.sensor.accelerometer,19:11.4,0.689644456,0.67320627,9.762286186
217,1,android.sensor.accelerometer,19:11.4,5.71E-05,-0.000204872,0.000147106
218,1,android.sensor.accelerometer,19:11.4,2.334228516,-21.15589523,-52.18667603
219,1,android.sensor.accelerometer,19:11.5,2.187011719,-21.82965851,-54.44785309
220,1,android.sensor.accelerometer,19:11.5,-0.000687084,0.000102862,-0.000262503
221,1,android.sensor.accelerometer,19:11.5,0.675288856,0.673807323,9.751529694
222,1,android.sensor.accelerometer,19:11.5,0.684683502,0.672608256,9.75527668
223,1,android.sensor.accelerometer,19:11.5,-0.00011461,-0.000432274,-0.000530065
224,1,android.sensor.accelerometer,19:11.6,0.676756799,0.6808061,9.765751839
225,1,android.sensor.accelerometer,19:11.6,-0.000371145,-6.00E-05,-0.000221929
226,1,android.sensor.accelerometer,19:11.6,2.248352051,-20.01218796,-53.60834503
227,1,android.sensor.accelerometer,19:11.6,2.121383667,-21.08528519,-52.05059814
228,1,android.sensor.accelerometer,19:11.6,0.000482667,0.000438352,0.00010848
229,1,android.sensor.accelerometer,19:11.6,0.67692554,0.675837934,9.760643005
230,1,android.sensor.accelerometer,19:11.7,2.645111084,-21.62624931,-53.49454498
231,1,android.sensor.accelerometer,19:11.7,0.673470795,0.680740535,9.77132225
232,1,android.sensor.accelerometer,19:11.7,3.72E-05,0.000191862,0.000211591
233,1,android.sensor.accelerometer,19:11.8,2.481002808,-20.97226524,-53.13100815
234,1,android.sensor.accelerometer,19:11.8,0.67310375,0.682788491,9.752672195
235,1,android.sensor.accelerometer,19:11.8,0.000279029,-0.000383963,0.000264752
236,1,android.sensor.accelerometer,19:11.8,2.776519775,-21.15157127,-52.11021042
237,1,android.sensor.accelerometer,19:11.9,-0.000410541,0.000779456,0.000375701
238,1,android.sensor.accelerometer,19:11.9,-9.37E-05,0.000190973,-0.000197297
