ID,EXPERIMENT,SENSOR,TIMESTAMP,X,Y,Z
24072,5,android.sensor.accelerometer,2019-10-08 15:05:39.5950,0.209027871489525,0.281636595726013,10.717924118042
24074,5,android.sensor.accelerometer,2019-10-08 15:05:39.6460,0.476422727108002,0.719933688640595,9.61884498596191
24077,5,android.sensor.accelerometer,2019-10-08 15:05:39.7210,0.781753659248352,0.533443510532379,9.46302890777588
24080,5,android.sensor.accelerometer,2019-10-08 15:05:39.8010,0.147017613053322,0.432977259159088,10.1715936660767
24084,5,android.sensor.accelerometer,2019-10-08 15:05:39.8810,0.181901261210442,1.19192504882813,9.43538856506348
24085,5,android.sensor.accelerometer,2019-10-08 15:05:39.8810,0.257838547229767,1.30850768089294,9.62054443359375
24089,5,android.sensor.accelerometer,2019-10-08 15:05:39.9640,-0.845632433891296,1.4177680015564,10.3446044921875
24091,5,android.sensor.accelerometer,2019-10-08 15:05:40.0520,-0.814522206783295,1.28419017791748,9.21725559234619
24094,5,android.sensor.accelerometer,2019-10-08 15:05:40.1360,1.10438656806946,0.59033328294754,9.24759101867676
24099,5,android.sensor.accelerometer,2019-10-08 15:05:40.2090,-0.340702056884766,1.11563301086426,10.0772476196289
24101,5,android.sensor.accelerometer,2019-10-08 15:05:40.2960,0.26438295841217,0.537515640258789,9.55255317687988
24103,5,android.sensor.accelerometer,2019-10-08 15:05:40.2960,0.0260589271783829,-0.243968203663826,10.75514793396
24107,5,android.sensor.accelerometer,2019-10-08 15:05:40.3710,-0.607768654823303,0.217666476964951,10.62917137146
24109,5,android.sensor.accelerometer,2019-10-08 15:05:40.4460,1.35236787796021,0.344071000814438,9.63714599609375
24112,5,android.sensor.accelerometer,2019-10-08 15:05:40.5280,1.71352028846741,0.893329799175262,8.73029232025147
24117,5,android.sensor.accelerometer,2019-10-08 15:05:40.6030,0.729500353336334,1.10060954093933,8.89892196655273
24119,5,android.sensor.accelerometer,2019-10-08 15:05:40.6770,1.17627191543579,1.02786898612976,9.15924263000488
24121,5,android.sensor.accelerometer,2019-10-08 15:05:40.6770,0.467805027961731,1.12086284160614,9.75000095367432
24125,5,android.sensor.accelerometer,2019-10-08 15:05:40.7610,0.271260619163513,1.10566031932831,10.3302621841431
24128,5,android.sensor.accelerometer,2019-10-08 15:05:40.8390,-0.135210871696472,0.481447994709015,10.214635848999
24130,5,android.sensor.accelerometer,2019-10-08 15:05:40.9250,-0.0303727239370346,0.333773404359817,10.2907466888428
24134,5,android.sensor.accelerometer,2019-10-08 15:05:40.9990,-0.0218659490346909,0.236341029405594,9.90218162536621
24139,5,android.sensor.accelerometer,2019-10-08 15:05:41.0890,-0.78818553686142,0.854378879070282,9.16617393493652
24140,5,android.sensor.accelerometer,2019-10-08 15:05:41.0890,-0.165707588195801,0.398041814565659,9.44336318969727
24143,5,android.sensor.accelerometer,2019-10-08 15:05:41.1650,0.0919892936944962,0.925400614738464,8.62661361694336
24145,5,android.sensor.accelerometer,2019-10-08 15:05:41.2450,-0.305601924657822,0.686861395835876,9.99205493927002
24149,5,android.sensor.accelerometer,2019-10-08 15:05:41.3280,0.475803136825562,0.458835780620575,10.3419580459595
24151,5,android.sensor.accelerometer,2019-10-08 15:05:41.4020,0.783608078956604,0.354425698518753,10.515043258667
24157,5,android.sensor.accelerometer,2019-10-08 15:05:41.4860,-0.506164312362671,0.561562955379486,11.4075937271118
24158,5,android.sensor.accelerometer,2019-10-08 15:05:41.4860,1.33681845664978,0.10896535217762,9.34448623657227
24159,5,android.sensor.accelerometer,2019-10-08 15:05:41.5639,-0.907956779003143,0.0782005935907364,10.4517660140991
24163,5,android.sensor.accelerometer,2019-10-08 15:05:41.6490,0.455282032489777,0.532103717327118,8.37489986419678
24166,5,android.sensor.accelerometer,2019-10-08 15:05:41.7250,1.25431275367737,0.585680603981018,8.44303512573242
24169,5,android.sensor.accelerometer,2019-10-08 15:05:41.8100,0.757102787494659,1.53339862823486,8.57906341552734
24175,5,android.sensor.accelerometer,2019-10-08 15:05:41.8800,0.672828614711762,0.906276702880859,9.97987937927246
24176,5,android.sensor.accelerometer,2019-10-08 15:05:41.8800,0.747739434242249,1.10547661781311,10.5637588500977
24178,5,android.sensor.accelerometer,2019-10-08 15:05:41.9570,0.862558662891388,1.30635571479797,9.5821533203125
24181,5,android.sensor.accelerometer,2019-10-08 15:05:42.0480,-0.363059163093567,-0.459375828504562,12.1140079498291
24184,5,android.sensor.accelerometer,2019-10-08 15:05:42.1260,0.793257057666779,0.416644752025604,8.86984348297119
24188,5,android.sensor.accelerometer,2019-10-08 15:05:42.2060,-0.409460723400116,0.627645671367645,9.79676818847656
24191,5,android.sensor.accelerometer,2019-10-08 15:05:42.2770,-0.0685435086488724,0.555999159812927,9.17201709747314
