TIMESTAMP,X,Y,Z,ACTIVITY
2019-12-08 14:30:33.1170,2.90930223464966,-8.71229553222656,0.229179725050926,walking
2019-12-08 14:30:33.1830,-0.458286106586456,-10.770658493042,2.39928555488586,walking
2019-12-08 14:30:33.2480,0.404645353555679,-8.60981464385986,1.75119352340698,walking
2019-12-08 14:30:33.3120,0.538264989852905,-8.07027816772461,1.76688992977142,walking
2019-12-08 14:30:33.3800,1.08394849300385,-3.30447149276733,1.56379616260529,walking
2019-12-08 14:30:33.4430,-0.190502524375916,-9.31689262390137,6.83879518508911,walking
2019-12-08 14:30:33.5080,-4.72101068496704,-12.030891418457,7.8286566734314,walking
2019-12-08 14:30:33.5729,6.28811740875244,-14.4755401611328,-1.26942074298859,walking
2019-12-08 14:30:33.6360,2.84280228614807,-6.27809762954712,-2.18265771865845,walking
2019-12-08 14:30:33.6990,-2.65204882621765,-13.4197072982788,-1.35220801830292,walking
2019-12-08 14:30:33.7650,1.73124563694,-6.32677030563355,-0.895287573337555,walking
2019-12-08 14:30:33.8290,-1.19990313053131,-9.32372283935547,-0.778235733509064,walking
2019-12-08 14:30:33.8950,-0.333036243915558,-8.72426605224609,0.145103767514229,walking
2019-12-08 14:30:33.9590,-0.609468042850494,-11.7506465911865,0.10606974363327,walking
2019-12-08 14:30:34.0240,-1.51988470554352,-12.8630628585815,1.76228809356689,walking
2019-12-08 14:30:34.0900,-3.75061202049255,-14.5855941772461,3.12342476844788,walking
2019-12-08 14:30:34.1540,2.98876309394836,-15.6210136413574,-2.09970712661743,walking
2019-12-08 14:30:34.2180,1.12101328372955,-10.9456157684326,0.483871936798096,walking
2019-12-08 14:30:34.2839,1.97920918464661,-6.6582179069519,0.3448885679245,walking
2019-12-08 14:30:34.3479,1.7431925535202,-1.96698772907257,-1.46499359607697,walking
2019-12-08 14:30:34.4770,-1.35545003414154,-3.34841895103455,3.09396243095398,walking
2019-12-08 14:30:34.4780,-2.75085520744324,-16.1507892608643,11.3926906585693,walking
2019-12-08 14:30:34.5430,4.15335559844971,-8.27505493164063,2.23983979225159,walking
2019-12-08 14:30:34.6710,3.10552144050598,-14.7420263290405,-1.34796285629272,walking
2019-12-08 14:30:34.7360,-1.23481225967407,-11.6269226074219,-2.99229407310486,walking
2019-12-08 14:30:34.7370,1.22913634777069,-7.78918552398682,0.798428356647491,walking
2019-12-08 14:30:34.8660,-1.774782538414,-8.50776672363281,0.314579248428345,walking
2019-12-08 14:30:34.9310,-0.718500256538391,-8.1214075088501,0.979948282241821,walking
2019-12-08 14:30:34.9960,0.105153784155846,-10.3697071075439,1.06465339660645,walking
2019-12-08 14:30:35.0610,-2.33002352714539,-13.6199150085449,0.195981845259666,walking
2019-12-08 14:30:35.1270,-3.98040413856506,-12.1896171569824,3.00381922721863,walking
2019-12-08 14:30:35.1910,4.09277200698853,-16.6696796417236,-3.16679215431213,walking
2019-12-08 14:30:35.2560,0.466500103473663,-12.8453731536865,1.71774613857269,walking
2019-12-08 14:30:35.3200,1.69874179363251,-6.54444456100464,0.737793505191803,walking
2019-12-08 14:30:35.3840,1.89031672477722,-3.54067587852478,-1.16137504577637,walking
2019-12-08 14:30:35.4500,1.57844483852386,-3.92813277244568,0.482716798782349,walking
2019-12-08 14:30:35.5150,-4.67663717269897,-11.9122295379639,9.41617679595947,walking
2019-12-08 14:30:35.5790,-3.21612334251404,-12.2243146896362,5.2876558303833,walking
2019-12-08 14:30:35.6430,5.85014009475708,-13.0563793182373,1.75160038471222,walking
2019-12-08 14:30:35.7330,-1.00287485122681,-8.56672096252441,-4.52596378326416,walking
2019-12-08 14:30:35.8000,0.31771719455719,-10.1486892700195,1.44547712802887,walking
2019-12-08 14:30:35.8620,0.929651618003845,-7.76069307327271,-1.15227901935577,walking
2019-12-08 14:30:35.9290,-0.882560074329376,-8.11289119720459,-0.075537085533142,walking
2019-12-08 14:30:35.9940,-0.094130791723728,-9.65371608734131,0.546081125736237,walking
2019-12-08 14:30:36.0580,-0.937975764274597,-12.0687093734741,0.250131011009216,walking
2019-12-08 14:30:36.1230,-2.17565131187439,-13.8122997283936,1.77631092071533,walking
2019-12-08 14:30:36.1890,0.701475560665131,-13.4448318481445,1.61831951141357,walking
2019-12-08 14:30:36.2540,-0.410933643579483,-14.5104179382324,-1.73622572422028,walking
2019-12-08 14:30:36.3200,2.05721139907837,-9.56330299377441,1.53866350650787,walking
2019-12-08 14:30:36.3830,1.52857029438019,-4.77332210540772,0.382119953632355,walking
2019-12-08 14:30:36.4470,2.1132926940918,-4.03766489028931,-1.13143491744995,walking
2019-12-08 14:30:36.5130,-1.22314250469208,-6.31429576873779,4.0188775062561,walking
2019-12-08 14:30:36.5760,-5.43810558319092,-14.8164129257202,11.5732984542847,walking
2019-12-08 14:30:36.6410,1.20358490943909,-12.7028732299805,-0.386725246906281,walking
2019-12-08 14:30:36.7100,4.14676904678345,-6.48429536819458,0.504208385944366,walking
2019-12-08 14:30:36.7710,-1.63364541530609,-11.0004024505615,-0.604888260364533,walking
2019-12-08 14:30:36.8360,-0.098969511687756,-8.23644065856934,-0.588810324668884,walking
2019-12-08 14:30:36.9020,-0.305380433797836,-8.47627639770508,-0.333325743675232,walking
2019-12-08 14:30:36.9650,-0.451813131570816,-9.0600471496582,0.598394870758057,walking
2019-12-08 14:30:37.0310,-0.594252467155457,-12.1506338119507,0.661372661590576,walking
2019-12-08 14:30:37.0970,-1.8416793346405,-14.2755260467529,1.12454521656036,walking
2019-12-08 14:30:37.1600,-0.221906334161758,-14.6323547363281,2.64456939697266,walking
2019-12-08 14:30:37.2290,-1.13245964050293,-13.611273765564,1.4143089056015,walking
2019-12-08 14:30:37.2480,1.10219478607178,-10.0208301544189,1.55319166183472,walking
2019-12-08 14:30:37.3090,2.42497110366821,-5.04989624023438,0.059154346585274,walking
2019-12-08 14:30:37.3190,2.14503598213196,-4.95881700515747,0.365654468536377,walking
2019-12-08 14:30:37.3290,1.91819202899933,-4.80062675476074,0.782303035259247,walking
2019-12-08 14:30:37.3380,1.70582747459412,-4.74310302734375,0.609896719455719,walking
2019-12-08 14:30:37.3479,1.66238915920258,-4.79103946685791,0.265084147453308,walking
2019-12-08 14:30:37.3580,1.81683611869812,-4.83418226242065,-0.170720756053925,walking
2019-12-08 14:30:37.3680,1.81200969219208,-4.7287220954895,-0.649627268314362,walking
2019-12-08 14:30:37.3780,1.74443912506104,-4.71913480758667,-1.1141664981842,walking
2019-12-08 14:30:37.3880,1.84096848964691,-4.45069074630737,-1.46376812458038,walking
2019-12-08 14:30:37.3980,1.96163022518158,-4.00967454910278,-1.53081512451172,walking
2019-12-08 14:30:37.4079,1.90853905677795,-3.80834126472473,-1.1429009437561,walking
2019-12-08 14:30:37.4180,1.50311577320099,-3.96173763275146,-0.553845942020416,walking
2019-12-08 14:30:37.4280,0.991510093212128,-4.37399196624756,0.317763805389404,walking
2019-12-08 14:30:37.4380,0.282019466161728,-4.87253141403198,1.57249879837036,walking
2019-12-08 14:30:37.4480,-0.567438840866089,-5.40942049026489,2.87991333007812,walking
2019-12-08 14:30:37.4580,-1.21901190280914,-6.4256739616394,4.38367986679077,walking
2019-12-08 14:30:37.4670,-2.07812309265137,-7.71516561508179,6.5148138999939,walking
2019-12-08 14:30:37.4780,-2.98067259788513,-9.29706954956055,9.18711185455322,walking
2019-12-08 14:30:37.4880,-4.07628107070923,-11.363133430481,11.0117454528809,walking
2019-12-08 14:30:37.4970,-5.82346200942993,-13.7407827377319,11.7492609024048,walking
2019-12-08 14:30:37.5070,-7.31001377105713,-15.6534490585327,11.2176752090454,walking
2019-12-08 14:30:37.5170,-7.10247564315796,-16.5498600006104,9.70911979675293,walking
2019-12-08 14:30:37.5270,-5.79932975769043,-16.1376056671143,9.52713489532471,walking
2019-12-08 14:30:37.5370,-4.87264776229858,-14.3447828292847,10.5759410858154,walking
2019-12-08 14:30:37.5480,-4.0811071395874,-11.7753858566284,10.4897375106812,walking
2019-12-08 14:30:37.5570,-3.31369876861572,-9.06218147277832,8.57411098480225,walking
2019-12-08 14:30:37.5669,-1.92367613315582,-7.65284776687622,5.1020393371582,walking
2019-12-08 14:30:37.5780,-0.123403795063496,-8.77456188201904,1.59165513515472,walking
2019-12-08 14:30:37.5870,1.913365483284,-11.0419588088989,-0.261712968349457,walking
2019-12-08 14:30:37.5980,2.70973253250122,-12.7005605697632,-3.03458166122437,walking
2019-12-08 14:30:37.6080,1.94232428073883,-13.7983064651489,-7.32558345794678,walking
2019-12-08 14:30:37.6180,1.87958025932312,-14.0763387680054,-6.12352800369263,walking
2019-12-08 14:30:37.6270,3.16824722290039,-13.831862449646,0.739201486110687,walking
2019-12-08 14:30:37.6380,2.7338650226593,-13.9612913131714,6.3424072265625,walking
2019-12-08 14:30:37.6470,2.87383246421814,-13.2757987976074,4.26874256134033,walking
2019-12-08 14:30:37.6580,4.54861640930176,-9.34021282196045,2.22860050201416,walking
2019-12-08 14:30:37.6670,7.45415019989014,-6.01821374893189,4.03886699676514,walking
2019-12-08 14:30:37.6780,9.70810985565186,-4.60408687591553,4.46988296508789,walking
